label| style           | text
    1| sms_diacritic   | Tuyển ctv chạy đơn hàng cho bưu cục online. Hoa hồng cao, chỉ cần ứng trước tiền hàng sẽ được hoàn lại 120%.
    0| sms_diacritic   | Công ty dệt may tuyển 100 công nhân may công nghiệp tại Bình Dương. Thu nhập 8-12 triệu, bao cơm trưa.
    0| sms_diacritic   | Tuyển nhân viên bán hàng tại siêu thị Co.op Mart Quận 9. Làm việc theo ca, đóng bảo hiểm đầy đủ.
    0| sms_diacritic   | Mời ứng viên Nguyễn Văn A đến phỏng vấn vị trí Giám sát bán hàng vào lúc 14h chiều nay tại văn phòng.
    0| sms_diacritic   | Thông báo tuyển dụng giáo viên mầm non làm việc tại hệ thống trường quốc tế. Yêu cầu bằng cấp chuyên môn.
    0| sms_diacritic   | Cửa hàng điện thoại cần tuyển nhân viên kỹ thuật sửa chữa phần cứng. Lương thỏa thuận theo tay nghề.
    0| sms_diacritic   | Công ty du lịch tuyển hướng dẫn viên nội địa. Yêu cầu tiếng Anh giao tiếp và có chứng chỉ hành nghề.
    0| sms_diacritic   | Tuyển nhân viên kế toán tổng hợp có ít nhất 2 năm kinh nghiệm làm việc tại Quận Cầu Giấy.
    0| sms_diacritic   | Quán cafe tuyển nhân viên phục vụ ca sáng từ 6h đến 12h. Lương 22k/giờ, có thưởng chuyên cần.
    0| sms_diacritic   | Cần tuyển nhân viên giao chở hàng bằng xe máy tại khu vực nội thành Hà Nội. Liên hệ: 0904xxxxxx.
    0| sms_diacritic   | Công ty vận tải tuyển lái xe bằng C làm việc tại cảng Cát Lái. Chế độ đãi ngộ tốt, có chỗ ở cho nhân viên.
    0| sms_diacritic   | Tuyển thực tập sinh nhân sự hỗ trợ công tác tuyển dụng và đào tạo. Có hỗ trợ chi phí gửi xe và ăn trưa.
    0| sms_diacritic   | Phòng khám đa khoa tuyển điều dưỡng viên làm việc tại Quận 10. Yêu cầu có chứng chỉ hành nghề.
    0| sms_diacritic   | Công ty xây dựng tuyển kỹ sư điện nước làm việc tại công trình Quận Long Biên. Lương 12-15 triệu.
    0| sms_diacritic   | Thông báo tuyển dụng vị trí nhân viên kho dược phẩm tại khu công nghiệp Quang Minh. Làm hành chính.
    0| sms_diacritic   | Hệ thống nhà hàng tuyển nhân viên thu ngân và quản lý cửa hàng. Phỏng vấn trực tiếp tại địa chỉ 789 Trần Hưng Đạo.
    0| sms_diacritic   | Công ty phần mềm tuyển nhân viên kiểm thử phần mềm (Tester). Yêu cầu kỹ năng phân tích và tỉ mỉ.
    0| sms_diacritic   | Tuyển nhân viên bảo vệ làm việc tại trung tâm thương mại Vincom. Ca 12 tiếng, lương 8.5 triệu.
    0| sms_diacritic   | Sở nội vụ thông báo kế hoạch tuyển dụng công chức cấp xã năm 2026. Chi tiết xem tại cổng thông tin điện tử.
    0| sms_diacritic   | Cần tuyển nhân viên tư vấn khách hàng qua điện thoại tại văn phòng công ty. Không áp doanh số.
    0| sms_diacritic   | Công ty môi trường tuyển nhân viên vệ sinh công nghiệp tại các tòa nhà văn phòng. Lương theo ngày.
    1| chat            | Chào b, mình bên Shopee đang tuyển ctv làm tại nhà đây. Mỗi ngày bỏ ra 30p like sp kiếm 200k-500k nhe.
    1| chat            | Công việc đơn giản lắm e, chỉ cần copy link sp rồi dán lên fb là có tiền. Ko mất phí gì đâu, làm ko b?
    1| chat            | E ơi bên chị đang cần người xem clip Tiktok để tăng view cho idol, mỗi clip 20k. Nhận lương theo ngày nhe.
    1| chat            | Chào b, mình thấy b hay tương tác nên muốn mời b làm CTV đặt đơn ảo cho Lazada nhận hoa hồng 20%.
    1| chat            | Việc làm online cho sinh viên đây, chỉ cần điện thoại là làm dc hết. Thu nhập 4-5tr/tuần ngon ơ luôn.
    1| chat            | Bên mình đang có dự án kiếm tiền từ việc đánh giá app trên store. B muốn tham gia nhóm nhiệm vụ ko?
    1| chat            | E add zalo 093xxx này để chị quản lý thêm vào nhóm Telegram nhận nhiệm vụ kiếm tiền nhe, đang hot lắm.
    1| chat            | Chỉ cần nạp 200k để kích hoạt tài khoản nhiệm vụ, sau 5p hoàn lại cả gốc lẫn lãi 350k nhe e.
    1| chat            | Làm ctv bên mình ko cần kinh nghiệm đâu, có chuyên gia cầm tay chỉ việc. Mỗi nhiệm vụ chỉ mất 5-10p thôi.
    1| chat            | Chào bạn, mình từ bộ phận nhân sự TikTok. Bạn có muốn kiếm thêm thu nhập từ việc follow các tài khoản ko?
    1| chat            | Công việc là đặt lệnh mua hộ hàng trên sàn thương mại điện tử. Mỗi đơn b nhận dc 10% hoa hồng ngay.
    1| chat            | E ơi đơn hàng này e ứng trước 1tr để thanh toán hộ shop, xong shop hoàn lại e 1tr2 luôn trong 2 phút nhe.
    1| chat            | Bên mình đang tuyển ctv nghe nhạc kiếm tiền. Mỗi bài hát nghe xong nhận ngay 15k vào tài khoản ngân hàng.
    1| chat            | E muốn kiếm tiền tiêu tết ko? Vào team chị làm nhiệm vụ like video Youtube, ngày kiếm vài trăm đơn giản.
    1| chat            | Chào b, b đã dc chọn làm đối tác chiến lược của Shopee. Vui lòng click link để đăng ký tk ctv nhận 100k free.
    1| chat            | Việc nhẹ lương cao đây b ơi, chỉ cần trực page và chốt đơn hộ shop. Lương 8tr/tháng làm tại nhà tự do.
    1| chat            | E ơi chị tuyển ctv nhập mã đơn hàng tại nhà nè. Mỗi mã 5k, ngày làm bao nhiêu mã nhận bấy nhiêu tiền.
    1| chat            | Chào bạn, công ty mình đang cần người tăng tương tác cho các video quảng cáo. Lương trả theo lượt like nhe.
    1| chat            | Chỉ cần có stk và dùng mobile banking là làm dc ctv bên mình rồi. Việc đơn giản ai cũng làm dc hết á.
    1| chat            | Muốn làm ctv thì e chuyển tiền phí đồng phục và làm thẻ nhân viên 300k cho chị trước nhe, làm xong trả lại.
    0| chat            | Chào bạn, mình thấy CV của bạn trên VietnamWorks nên muốn mời bạn tham gia buổi phỏng vấn vị trí Sale.
    0| chat            | Bên mình đang cần tuyển thêm 2 bạn phục vụ part-time ca tối. Bạn có thể qua cửa hàng trao đổi ko?
    0| chat            | Dạ anh, hồ sơ của anh bên em đã nhận được rồi ạ. Sếp em hẹn anh sáng thứ 2 tuần sau qua trao đổi nhe.
    0| chat            | Chào e, shop chị đang tuyển nhân viên gói quà tết. Lương 25k/giờ, làm tại địa chỉ 123 Lê Lợi nè e.
    0| chat            | Chào bạn, công ty mình đang tìm ứng viên cho vị trí thực tập sinh IT. Bạn gửi giúp mình link portfolio nhe.
    0| chat            | Em ơi, lịch phỏng vấn chieu nay dời sang 4h nhe e. Sếp chị có cuộc họp đột xuất, sr e nhiều nhe.
    0| chat            | Bên mình không yêu cầu nạp tiền hay đóng phí gì khi phỏng vấn đâu bạn nhé. Bạn cứ yên tâm qua trao đổi.
    0| chat            | Chào bạn, mình từ bộ phận HR của công ty ABC. Bạn cho mình xin số điện thoại để tư vấn về vị trí tuyển dụng nhe.
    0| chat            | Bên cửa hàng mình tuyển nhân viên nam kho, làm việc tại Quận 12. Công việc là sắp xếp và kiểm kho nhe b.
    0| chat            | Chào e, kết quả phỏng vấn hôm trước đạt rồi nhe e. E chuẩn bị hồ sơ để thứ 2 tới bắt đầu thử việc nha.
    0| chat            | Dạ chị, bên em đang tuyển kế toán nội bộ làm việc hành chính. Chị có quan tâm thì em gửi mô tả công việc nhe.
    0| chat            | Bạn ơi cho mình hỏi bên bạn còn tuyển nhân viên dắt xe không, mình thấy biển treo trước cửa ạ.
    0| chat            | Chào bạn, vị trí biên tập viên bên mình yêu cầu test năng lực viết. Bạn có thời gian làm bài test online ko?
    0| chat            | Shop mình tuyển nhân viên livestream bán quần áo. Lương tính theo giờ cộng hoa hồng trên mỗi đơn nhe e.
    0| chat            | Chào b, bên mình tuyển bảo vệ nội bộ cho chung cư. Có đóng bảo hiểm và chế độ đầy đủ theo luật lao động.
    0| chat            | Em ơi, nhớ mang theo CCCD bản gốc khi qua công ty phỏng vấn nhé. Bảo vệ sẽ kiểm tra lúc vào cổng nhe e.
    0| chat            | Chào chị, em là ứng viên ứng tuyển vị trí lễ tân hôm trước. Cho em hỏi đã có kết quả phỏng vấn chưa ạ?
    0| chat            | Bên mình đang cần gấp nhân viên tạp vụ làm ca sáng. Bạn có đi làm ngay được trong ngày mai ko b?
    0| chat            | Chào bạn, công ty mình có hỗ trợ ký dấu thực tập cho sinh viên nhe. Bạn cứ qua trao đổi về công việc nha.
    0| chat            | Dạ bên em đang tuyển thợ cắt tóc, lương ăn chia theo sản phẩm. Anh qua tiệm để thử tay nghề nhe anh.
    1| chat_emoji      | Việc nhẹ lương cao cho mn đây! 💸 Tuyển CTV like video Tiktok kiếm 300k-500k/ngày cực dễ 📱✨
    1| chat_emoji      | Làm nhiệm vụ online nhận tiền liền tay 💰✅ Chỉ cần điện thoại là làm dc, ko cần kinh nghiệm nhe e 🚀
    1| chat_emoji      | Tuyển ctv đặt đơn ảo hoàn tiền ngay 🛒🔥 Hoa hồng 20% mỗi đơn hàng. Ib e để vào nhóm Telegram kiếm tiền 💸
    1| chat_emoji      | Cơ hội kiếm thêm thu nhập tại nhà mùa dịch 🏠💎 Việc đơn giản, lương trả theo ngày qua thẻ ngân hàng 💳✨
    1| chat_emoji      | Chúc mừng b đã nhận dc slot ctv Shopee 🎉🎁 Nhận ngay nhiệm vụ đầu tiên để kiếm 200k nhe. Click: https://www.google.com/search?q=http://job-fast.vn
    1| chat_emoji      | Chỉ cần like ảnh dạo cũg có tiền 📸💸 Mỗi lượt like 10k, ngày làm bao nhiêu cũg dc. Ib e nhận link tải app 📱🔥
    1| chat_emoji      | E ơi tham gia team chị làm nhiệm vụ vote sao hotel nhe 🏨⭐ Kiếm tiền triệu mỗi tuần đơn giản lắm 💰✨
    1| chat_emoji      | Nạp 500k làm nhiệm vụ đơn đầu tiên, sau 10p chị hoàn lại 700k luôn nhe e. Uy tín 100% 🤝🔥
    1| chat_emoji      | Tuyển ctv nhập liệu tại nhà lương 200k/giờ ⌨️💸 Ko mất phí đăng ký, chỉ cần có mobile banking là làm dc 📱✅
    1| chat_emoji      | Muốn kiếm tiền nhanh thì về đội của e 🚀💰 Nhiệm vụ tăng view Youtube lương cực cao, nhận tiền trong 5p 💸⚡
    1| chat_emoji      | Tuyển ctv chốt đơn hộ nhận chiết khấu 15% 🛍️✨ Làm tại nhà tự do, ko gò bó thời gian nhe mn 🏠💖
    1| chat_emoji      | Chào b, mình từ Lazada tuyển ctv online 🛒. Đang có chương trình thưởng 100k cho người mới nè 🎁🔥
    1| chat_emoji      | E ơi vào nhóm Telegram này để chuyên gia hướng dẫn cách đặt lệnh kiếm 1tr/ngày nhe 📈💰 Group VIP nè 🤫
    1| chat_emoji      | Việc làm cho mẹ bỉm sữa: Tương tác clip nhận lương 5tr/tháng 🤱📱 Ko ôm hàng, ko vốn đầu tư nhe chị 🌸
    1| chat_emoji      | Tuyển ctv thanh toán hóa đơn hộ nhận hoa hồng 25% 💸✅ Tiền về túi ngay sau khi hoàn thành đơn 🏦✨
    1| chat_emoji      | Cần tìm 10 bạn làm nhiệm vụ follow fanpage 📢👤 Lương 400k/ngày trả qua Momo hoặc Bank nhe e 💳🔥
    1| chat_emoji      | Cty tuyển ctv marketing online lam nhiem vu tang sub 🎧💸 Việc nhẹ lương cao ai cũg làm dc nè mn 📱✨
    1| chat_emoji      | Chào bạn, mình thấy bạn có tiềm năng làm ctv bên mình 🌟. Ib mình để nhận nhiệm vụ 20k đầu tiên nhe 🎁💰
    1| chat_emoji      | Đừng bỏ lỡ cơ hội kiếm tiền triệu chỉ với chiếc điện thoại 📱💸 Đăng ký ngay để nhận ưu đãi 200% nhe 🚀🔥
    1| chat_emoji      | E chuyển phí kích hoạt tk nhiệm vụ 300k cho chị nhe 💳. Làm xong đơn đầu tiên chị back lại cả vốn lẫn lời 💸✅
    0| chat_emoji      | Chào mừng đồng đội mới gia nhập công ty ABC! 🤝✨ Chúc b có kỳ thực tập thật ý nghĩa và thành công nhe 🎊👏
    0| chat_emoji      | Bên mình đang tuyển nhân viên tư vấn khách hàng đây mn ơi 📢💼 Luong cứg 7tr + hoa hồng nhe 💸✅
    0| chat_emoji      | Chúc mừng b đã vượt qua vòng phỏng vấn nhe! 🎉👏 Thứ 2 tới b qua nhận việc lúc 8h sáng nha 🏢✨
    0| chat_emoji      | Dạ chị, shop em đang tuyển nhân viên đóng gói hàng hóa 📦✨. Chị qua trao đổi công việc lúc nào cũg dc ạ 🏠
    0| chat_emoji      | Chào b, bên mình tuyển thợ nail có tay nghề nhe 💅✨. Lương thỏa thuận tùy theo năng lực ạ 💸💖
    0| chat_emoji      | Lịch phỏng vấn sáng mai 10h nhe e 🕙🏢. E nhớ mang theo CV bản cứng để sếp chị xem qua nhe 📄✨
    0| chat_emoji      | Bên mình đang tìm kiếm đồng đội Sale thiện chiến đây ạ 🚀💹 Thu nhập ko giới hạn nhe mn ơi 💸🔥
    0| chat_emoji      | Chào bạn, vị trí marketing bên mình đang tạm dừng nhận hồ sơ nhe 🛑. Hẹn b vào dịp khác ạ, cảm ơn b! 🙏🌸
    0| chat_emoji      | Dạ anh, hồ sơ của anh đạt rồi ạ 📄✅. Anh chuẩn bị giấy tờ để làm thủ tục nhận việc vào ngày mai nhe 🏢✨
    0| chat_emoji      | Bên mình tuyển nhan vien kho làm việc tại Quận 7 nhe 📦🚚. Có phụ cấp ăn trưa và xăng xe đầy đủ ạ 💸🍛
    0| chat_emoji      | Chào e, kết quả test năng lực của e rất tốt 👏✨. Chị mời e qua công ty trao đổi thêm về mức lương nhe 💵🏢
    0| chat_emoji      | Cửa hàng tiện lợi cần tuyển thu ngân ca đêm 🌙🏪. Ưu tiên các bạn sinh viên chịu khó, trung thực nhe 🎓✅
    0| chat_emoji      | Dạ bên em ko thu bất kỳ khoản phí nào khi ứng tuyển đâu ạ 🙅‍♂️ tiền. Mn cứ yên tâm nộp hồ sơ nhe 🏢🛡️
    0| chat_emoji      | Chào b, mình từ bộ phận HR 💼. B gửi giúp mình CV qua Zalo này để mình gửi sếp duyệt nhe b 📄✨
    0| chat_emoji      | Tuyển nhân viên phục vụ quán trà sữa part-time 🧋✨. Lương 23k/giờ, có thưởng doanh số mỗi tháng nhe mn 💸
    0| chat_emoji      | Mọi người ơi, cty đang tuyển thực tập sinh thiết kế đồ họa nè 🎨✨. Có hỗ trợ lương và dấu thực tập nhe 📄
    0| chat_emoji      | Chào e, nhớ mặc đồ lịch sự khi qua công ty phỏng vấn nhe e 👕👖. Chúc e tự tin và may mắn nhe! 🍀✨
    0| chat_emoji      | Dạ chị, vị trí kế toán bên em yêu cầu biết sử dụng phần mềm MISA nhe chị 💻📊. Chị có kinh nghiệm mảng này ko ạ?
    0| chat_emoji      | Cảm ơn b đã quan tâm đến thông tin tuyển dụng của công ty 🤝✨. Chúc b sớm tìm dc công việc ưng ý nhe! 🌸
    0| chat_emoji      | Bên mình tuyển nhân viên dọn dẹp văn phòng theo giờ 🧹🏢. Lương 50k/tiếng, làm việc tại Quận 1 nhe b 💸
    1| email           | Kính gửi ứng viên, Chúng tôi là bộ phận tuyển dụng của Shopee Việt Nam. Bạn đã được lựa chọn tham gia chương trình Cộng tác viên online với thu nhập từ 500.000 đến 1.500.000 VNĐ mỗi ngày. Công việc vô cùng đơn giản, chỉ cần thực hiện các nhiệm vụ tương tác sản phẩm và đặt đơn hàng ảo để nhận hoa hồng. Không yêu cầu kinh nghiệm, chỉ cần có điện thoại di động và tài khoản ngân hàng. Hãy liên hệ ngay với chúng tôi qua Telegram để bắt đầu nhận việc và kiếm tiền ngay hôm nay.
    1| email           | Chào bạn, Bạn có muốn kiếm thêm thu nhập từ 10-20 triệu mỗi tháng chỉ bằng cách làm việc tại nhà? Chúng tôi đang tuyển số lượng lớn CTV like video TikTok và tăng view Youtube. Mỗi lượt tương tác bạn sẽ nhận được 20.000 VNĐ, thanh toán trực tiếp qua chuyển khoản ngân hàng sau khi hoàn thành nhiệm vụ. Công việc tự do thời gian, phù hợp với mọi đối tượng. Vui lòng truy cập website https://www.google.com/search?q=http://kiemtien-ctv.vn để đăng ký tài khoản thành viên VIP và bắt đầu công việc.
    1| email           | Thông báo trúng tuyển CTV xử lý đơn hàng: Chúc mừng bạn đã vượt qua vòng sơ loại của hệ thống tuyển dụng Lazada. Công việc của bạn là ứng tiền thanh toán các đơn hàng chỉ định để tăng doanh số cho shop, sau đó chúng tôi sẽ hoàn trả lại toàn bộ số tiền gốc cộng thêm 15-20% hoa hồng. Đây là công việc nhẹ nhàng, thu nhập cao và minh bạch. Để kích hoạt tài khoản cộng tác viên, quý khách vui lòng nạp 200.000 VNĐ phí đăng ký vào số tài khoản đính kèm bên dưới.
    1| email           | Kính gửi Quý đối tác, Chúng tôi đang tìm kiếm 50 cộng tác viên làm nhiệm vụ đánh giá và bình chọn cho các khách sạn 5 sao trên toàn quốc. Thu nhập ổn định từ 7-10 triệu mỗi tháng, trả lương theo tuần. Yêu cầu duy nhất là bạn phải có điện thoại thông minh và thường xuyên sử dụng mạng xã hội. Đây là cơ hội tuyệt vời để tăng thu nhập trong thời gian rảnh rỗi. Hãy gia nhập nhóm làm việc của chúng tôi qua link Telegram được đính kèm trong email này để nhận hướng dẫn chi tiết.
    1| email           | Chào bạn, Bạn là người thường xuyên mua sắm online và muốn kiếm tiền từ sở thích đó? Chúng tôi tuyển CTV mua hàng hoàn tiền cho các sàn thương mại điện tử lớn. Bạn chỉ cần thực hiện các đơn hàng theo yêu cầu, chúng tôi sẽ hoàn lại tiền ngay lập tức kèm hoa hồng hấp dẫn. Không cần vốn lớn, chỉ cần sự nhiệt tình và nhanh nhẹn. Đăng ký ngay hôm nay để nhận được gói quà tặng 500.000 VNĐ dành cho thành viên mới. Trân trọng, Đội ngũ tuyển dụng Online.
    1| email           | Thông báo: Cơ hội làm việc tại nhà với mức lương khủng lên đến 1 triệu đồng mỗi ngày. Chúng tôi cần tuyển người trực page và làm nhiệm vụ tăng tương tác cho các nhãn hàng quốc tế. Công việc không áp lực, chỉ cần dành ra 2-3 giờ mỗi ngày. Sau khi hoàn thành nhiệm vụ, tiền sẽ được chuyển thẳng về tài khoản ngân hàng của bạn. Để biết thêm thông tin chi tiết và bắt đầu làm việc, vui lòng kết bạn với bộ phận hỗ trợ qua Zalo số 0942xxxxxx.
    1| email           | Thư mời cộng tác viên nhập liệu và soát lỗi chính tả online: Bạn là người có kỹ năng đánh máy nhanh và tỉ mỉ? Hãy tham gia đội ngũ CTV của chúng tôi với mức lương 300.000 VNĐ cho mỗi giờ làm việc. Công việc hoàn toàn online, bạn có thể làm bất cứ khi nào bạn rảnh. Lưu ý: Do số lượng ứng viên lớn, chúng tôi yêu cầu mỗi cộng tác viên nộp phí xác minh tài khoản 100.000 VNĐ để đảm bảo tính nghiêm túc. Số tiền này sẽ được hoàn lại cùng với kỳ lương đầu tiên của bạn.
    1| email           | Kính gửi bạn, Chúng tôi gửi tới bạn cơ hội đầu tư và làm nhiệm vụ sinh lời cực nhanh trên nền tảng thương mại điện tử quốc tế. Chỉ với các bước like, share và comment sản phẩm, bạn có thể kiếm được hàng trăm nghìn đồng mỗi lượt. Đây là công việc đang rất hot và thu hút hàng nghìn người tham gia. Đừng bỏ lỡ cơ hội thay đổi vị thế tài chính của mình. Nhấn vào đường link dưới đây để tham gia vào cộng đồng kiếm tiền online lớn nhất Việt Nam hiện nay.
    1| email           | Chào bạn, Chúng tôi phát hiện bạn có hồ sơ phù hợp với vị trí CTV tư vấn đầu tư tài chính online. Công việc của bạn là thực hiện các lệnh giao dịch giả lập theo hướng dẫn của chuyên gia để nhận hoa hồng cố định 500k/ngày. Bạn sẽ được cấp tài khoản làm việc sau khi đóng phí bảo hiểm rủi ro trị giá 500.000 VNĐ. Số tiền bảo hiểm này sẽ giúp bảo vệ quyền lợi của bạn khi gặp sự cố hệ thống. Hãy phản hồi email này để nhận thông tin chuyển khoản phí bảo hiểm và bắt đầu công việc.
    1| email           | Thông báo tuyển dụng khẩn cấp: Cần tìm 30 bạn làm nhiệm vụ follow các idol mạng xã hội để tăng uy tín thương hiệu. Mỗi lượt follow được trả 15.000 VNĐ, thanh toán ngay sau 5 phút hoàn thành. Công việc nhẹ nhàng, không cần đi lại, không cần bằng cấp. Đây là dự án ngắn hạn với mức lương cực kỳ ưu đãi dành riêng cho những người nhận được email này. Vui lòng click vào link đăng ký và nhập thông tin tài khoản ngân hàng để hệ thống tự động chuyển lương khi bạn hoàn thành nhiệm vụ.
    0| email           | Kính gửi ứng viên, Cảm ơn bạn đã quan tâm và nộp hồ sơ ứng tuyển vào vị trí Chuyên viên Marketing tại công ty chúng tôi. Qua vòng xem xét hồ sơ, chúng tôi nhận thấy kỹ năng và kinh nghiệm của bạn rất phù hợp với yêu cầu công việc. Chúng tôi trân trọng mời bạn tham gia buổi phỏng vấn trực tiếp vào lúc 09:00 ngày 20/03/2026 tại văn phòng công ty, địa chỉ: Tầng 10, tòa nhà ABC, Quận Cầu Giấy, Hà Nội. Vui lòng xác nhận sự tham gia của bạn bằng cách phản hồi email này trước 17:00 ngày mai. Trân trọng.
    0| email           | Thông báo tuyển dụng thực tập sinh Nhân sự: Công ty chúng tôi đang tìm kiếm các bạn sinh viên năm cuối hoặc mới tốt nghiệp có niềm đam mê với lĩnh vực quản trị nguồn nhân lực. Vị trí thực tập sinh sẽ hỗ trợ các công tác tuyển dụng, đào tạo và truyền thông nội bộ. Chúng tôi hỗ trợ mức lương thực tập 3.000.000 VNĐ/tháng cùng với cơ hội trở thành nhân viên chính thức sau kỳ thực tập. Các ứng viên quan tâm vui lòng gửi CV và bảng điểm về địa chỉ email hr@company.com trước ngày 30/03.
    0| email           | Kính gửi Quý đối tác, Chúng tôi xin thông báo về việc thay đổi quy trình tuyển dụng nhân sự cấp cao áp dụng từ quý 2 năm 2026. Mọi thông tin ứng tuyển sẽ được xử lý qua hệ thống quản lý ứng viên (ATS) để đảm bảo tính minh bạch và bảo mật. Các đơn vị cung ứng nhân lực vui lòng cập nhật lại biểu mẫu hồ sơ theo hướng dẫn đính kèm. Chúng tôi không thu bất kỳ khoản phí nào từ ứng viên trong suốt quá trình tuyển dụng. Rất mong nhận được sự hợp tác từ quý đối tác. Trân trọng.
    0| email           | Chào bạn, Tôi là nhân sự phụ trách tuyển dụng của tập đoàn bán lẻ XYZ. Qua tìm hiểu hồ sơ của bạn trên LinkedIn, tôi thấy bạn có kinh nghiệm rất tốt trong mảng quản lý chuỗi cung ứng. Hiện tại chúng tôi đang có vị trí Trưởng phòng Kho vận đang trống tại chi nhánh Đà Nẵng. Nếu bạn đang quan tâm đến các cơ hội nghề nghiệp mới, tôi rất muốn được trao đổi thêm với bạn về vị trí này qua một cuộc gọi ngắn vào thời gian thuận tiện nhất của bạn. Trân trọng cảm ơn.
    0| email           | Thông báo kết quả phỏng vấn vị trí Kế toán tổng hợp: Công ty chúng tôi xin chân thành cảm ơn bạn đã dành thời gian tham gia buổi phỏng vấn vừa qua. Chúng tôi đánh giá cao năng lực và thái độ làm việc chuyên nghiệp của bạn. Tuy nhiên, sau khi cân nhắc kỹ lưỡng, chúng tôi nhận thấy có ứng viên khác phù hợp hơn với các tiêu chí cụ thể của vị trí này ở thời điểm hiện tại. Chúng tôi sẽ lưu giữ hồ sơ của bạn trong cơ sở dữ liệu ứng viên tiềm năng và liên hệ ngay khi có vị trí phù hợp trong tương lai. Chúc bạn sớm tìm được công việc ưng ý.
    0| email           | Kính gửi ứng viên, Đây là thư xác nhận bạn đã nộp đơn thành công cho vị trí Nhân viên Phân tích Dữ liệu tại Công ty Công nghệ ABC. Hệ thống sẽ tiến hành sàng lọc hồ sơ trong vòng 7-10 ngày làm việc. Nếu hồ sơ của bạn phù hợp, bộ phận tuyển dụng sẽ liên hệ trực tiếp qua điện thoại hoặc email để hẹn lịch làm bài test năng lực. Bạn có thể theo dõi trạng thái ứng tuyển của mình bằng cách đăng nhập vào cổng thông tin tuyển dụng của công ty. Cảm ơn bạn đã tin tưởng và lựa chọn chúng tôi.
    0| email           | Thư mời nhận việc (Offer Letter) - Vị trí Chuyên viên Tư vấn Pháp lý: Chúc mừng bạn đã chính thức được lựa chọn gia nhập đội ngũ của chúng tôi. Chúng tôi tin rằng với kiến thức và kỹ năng của mình, bạn sẽ đóng góp tích cực vào sự phát triển bền vững của công ty. Trong thư này, chúng tôi xin gửi chi tiết về mức lương, các chế độ phúc lợi, thời gian thử việc và danh mục hồ sơ cần chuẩn bị cho ngày nhận việc đầu tiên. Vui lòng ký xác nhận và gửi lại bản quét cho chúng tôi trước ngày 15/03. Trân trọng đón chào bạn.
    0| email           | "Kính gửi các bạn sinh viên, Phòng công tác sinh viên phối hợp cùng các doanh nghiệp tổ chức ""Ngày hội việc làm năm 2026"" diễn ra vào sáng thứ Bảy tuần tới tại sân vận động trường. Đây là cơ hội để các bạn tiếp cận với hàng nghìn vị trí việc làm và thực tập hấp dẫn từ các công ty uy tín trong nhiều lĩnh vực. Các bạn vui lòng chuẩn bị sẵn CV bản cứng và trang phục chỉnh tề để tham gia phỏng vấn trực tiếp tại các gian hàng tuyển dụng. Hẹn gặp lại các bạn tại sự kiện."
    0| email           | Thông báo tuyển dụng nhân viên bảo vệ chuyên nghiệp: Công ty dịch vụ bảo vệ chúng tôi cần tuyển 20 nhân viên nam làm việc tại các mục tiêu tòa nhà văn phòng và chung cư cao cấp. Yêu cầu sức khỏe tốt, lý lịch rõ ràng, ưu tiên bộ đội xuất ngũ. Chế độ lương thưởng hấp dẫn, đóng bảo hiểm đầy đủ và có chỗ ở nội trú cho nhân viên ở xa. Mọi chi tiết vui lòng liên hệ bộ phận nhân sự để được hướng dẫn nộp hồ sơ trực tiếp. Chúng tôi cam kết không thu bất kỳ khoản phí môi giới nào từ người lao động.
    0| email           | Chào bạn, Nhằm đảm bảo an toàn cho quá trình tuyển dụng online, chúng tôi khuyến cáo các ứng viên chỉ thực hiện trao đổi công việc qua các kênh thông báo chính thức của công ty như email có đuôi @company.com hoặc fanpage chính thức có dấu tích xanh. Tuyệt đối không nạp tiền, không cung cấp OTP ngân hàng hoặc tham gia vào các nhiệm vụ thanh toán đơn hàng ảo dưới danh nghĩa tuyển dụng. Nếu gặp các dấu hiệu nghi ngờ, vui lòng báo ngay cho chúng tôi qua hotline CSKH để được hỗ trợ bảo vệ quyền lợi. Trân trọng.
    1| sms_no_diacritic| tuyen ctv lam nv online tai nha kiem 500k moi ngay chi can dt. lhe zalo 098xxx nhan nv nhe
    1| sms_no_diacritic| Cong viec nhe nhang: Like video Tiktok nhan ngay 20k/video. Moi ngay kiem 300k-1tr. Dang ky tai: https://www.google.com/search?q=http://vieclam-24h.cc
    1| sms_no_diacritic| Tuyen ctv dat don hang ao Shopee hoan tien ngay lap tuc kem hoa hong 20 phan tram. Ib de vao nhom Telegram.
    1| sms_no_diacritic| Ban duoc moi lam ctv tang tuong tac cho Lazada. Luong chuyen khoan theo ngay. Bam vao link de bat dau: https://www.google.com/search?q=http://shopee-ctv.vn
    1| sms_no_diacritic| Kiem tien tai nha mua dich. Viec nhe luog cao ko can knh nghiệm. Chi can co tk bank de nhan luong.
    1| sms_no_diacritic| Tuyen nguoi xem video Youtube tang view. Luong 500k/ngay. Moi b gia nhap team nhiem vu tai: https://www.google.com/search?q=http://kiemtien-online.me
    1| sms_no_diacritic| Chuc mug b da trung tuyen ctv online. Luong khoi diem 10tr/thang. Ket ban zalo de huong dan nhan viec ngay.
    1| sms_no_diacritic| Cty can tuyen 50 ctv nhap lieu tai nha. Luong 200k/gio. Ko thu phi. Chi can lam nhiem vu xac minh tai khoan de rut tien.
